"_time",host,OldValue,NewValue
"2024-07-31T18:00:59.371-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitPluginModules","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = RegistringUxToastLibrary"
"2024-07-31T18:00:58.841-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = CheckToEnableIOAV","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitPluginModules"
"2024-07-31T18:00:58.322-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = CheckToEnableIOAV"
"2024-07-31T18:00:44.274-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitializeMiscConfigLibrary","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate"
"2024-07-31T18:00:44.272-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x7C3019AD","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x6F6A16D0"
"2024-07-31T18:00:44.271-0500","WIN-11","Default\IsServiceRunning = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\IsServiceRunning = 0x1"
"2024-07-31T17:51:14.732-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = RtpPluginStop","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = CleanupEngine"
"2024-07-31T17:51:12.745-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = CleanupCompleted","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = RtpPluginStop"
"2024-07-31T17:51:11.033-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = LoadingEngine","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = ServiceStartedSuccessfully"
"2024-07-31T17:51:11.025-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x6F6A16D0","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x7C3019AD"
"2024-07-31T17:51:04.969-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = RegistringUxToastLibrary","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = LoadingEngine"
"2024-07-31T17:51:03.929-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitOnDemandProvider","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = RegistringUxToastLibrary"
"2024-07-31T17:51:03.385-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitOnDemandProvider"
"2024-07-31T17:51:03.383-0500","WIN-11","Default\ServiceStartStates = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\ServiceStartStates = 0x1"
"2024-07-31T17:50:45.950-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitializeMiscConfigLibrary","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate"
"2024-07-31T17:50:45.948-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x7C3019AD","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x6F6A16D0"
"2024-07-31T17:50:45.947-0500","WIN-11","Default\IsServiceRunning = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\IsServiceRunning = 0x1"
"2024-07-31T17:49:23.981-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = RtpPluginStop","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = CleanupEngine"
"2024-07-31T17:49:22.501-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = ShutdownSpyNetManager","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = RtpPluginStop"
"2024-07-31T17:49:21.835-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = CleanupCompleted","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = ShutdownSpyNetManager"
"2024-07-31T16:52:20.078-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MdTimerMonitorInterval = 0x493E0"
"2024-07-31T16:52:20.078-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MdTimerInitalDelay = 0x493E2"
"2024-07-31T16:52:20.078-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_MdDisable1ds = 0x0"
"2024-07-31T16:52:20.078-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_MdEnableCoreService = 0x1"
"2024-07-31T16:52:20.078-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_EcsConfigDownloadInterval = 0x3E"
"2024-07-31T16:52:20.078-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MdDisableResController = 0x0"
"2024-07-31T16:11:59.114-0500","WIN-11","Default\ProductAppDataPath = C:\ProgramData\Microsoft\Windows Defender","HKLM\SOFTWARE\Microsoft\Windows Defender\ProductAppDataPath = C:\ProgramData\Microsoft\Windows Defender"
"2024-07-31T16:11:59.114-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\ServiceStartStates = 0x1","Default\ServiceStartStates = 0x0"
"2024-07-31T16:11:14.505-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = LoadingEngine","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = ServiceStartedSuccessfully"
"2024-07-31T16:11:14.503-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x6F6A16D0","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x7C3019AD"
"2024-07-31T16:10:58.337-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = LoadingEngine"
"2024-07-31T16:10:41.381-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitializeMiscConfigLibrary","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate"
"2024-07-31T16:10:41.378-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x7C3019AD","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x6F6A16D0"
"2024-07-31T16:10:41.377-0500","WIN-11","Default\IsServiceRunning = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\IsServiceRunning = 0x1"
"2024-07-31T16:09:32.534-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = CleanupCompleted","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = RtpPluginStop"
"2024-07-31T16:08:46.336-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = LoadingEngine","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = ServiceStartedSuccessfully"
"2024-07-31T16:08:46.332-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x6F6A16D0","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x7C3019AD"
"2024-07-31T16:08:38.133-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = RegistringUxToastLibrary","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = LoadingEngine"
"2024-07-31T16:08:37.102-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitEventConfig","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = RegistringUxToastLibrary"
"2024-07-31T16:08:36.471-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitEventConfig"
"2024-07-31T16:08:36.467-0500","WIN-11","Default\ServiceStartStates = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\ServiceStartStates = 0x1"
"2024-07-31T16:08:17.484-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitializeMiscConfigLibrary","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = PostPlatformUpdate"
"2024-07-31T16:08:17.482-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0xA01F03DA","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0x6F6A16D0"
"2024-07-31T16:08:17.480-0500","WIN-11","Default\IsServiceRunning = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\IsServiceRunning = 0x1"
"2024-07-31T16:02:58.696-0500","WIN-11","Default\Features\EnableCACS = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EnableCACS = 0x0"
"2024-07-31T16:02:58.690-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = RtpPluginStop","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = CleanupEngine"
"2024-07-31T16:02:57.020-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = ShutdownSpyNetManager","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = RtpPluginStop"
"2024-07-31T16:02:56.405-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = CleanupCompleted","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\CleanupComponentProgress = ShutdownSpyNetManager"
"2024-07-31T15:52:59.698-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\ServiceStartStates = 0x1","Default\ServiceStartStates = 0x0"
"2024-07-31T15:52:10.049-0500","WIN-11","Default\Features\SCC\SCCState = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\SCC\SCCState = 0x0"
"2024-07-31T15:52:10.049-0500","WIN-11","Default\Features\SCC\SCCSource = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\SCC\SCCSource = 0x0"
"2024-07-31T15:52:10.049-0500","WIN-11","Default\Features\SCC\SCCAltSource = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\SCC\SCCAltSource = 0x0"
"2024-07-31T15:52:10.049-0500","WIN-11","Default\Features\SCC\SCCAltState = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\SCC\SCCAltState = 0x0"
"2024-07-31T15:52:10.046-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = LoadingEngine","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = ServiceStartedSuccessfully"
"2024-07-31T15:52:10.045-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\InstallLocation = C:\Program Files\Windows Defender\","HKLM\SOFTWARE\Microsoft\Windows Defender\InstallLocation = C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24060.7-0\"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFc_Kernel_UseLowPriAsyncScansDevDrvOnly = 0x1"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_Kernel_PPLReduxMitigationFlags = 0x3"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_AdvertiseM365PackMinor = 0x965"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpDisablePropBagNotification = 0x0"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFc_Kernel_UseLowPrioThreadsForAsyncScans = 0x1"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_EnableTPExclusionsSCCMNonMDEAttach = 0x1"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpForceDllHostScanExeOnOpen = 0x1"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_AdvertiseM365PackMajor = 0x66"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_AdvertiseM365PackBuild = 0x4268"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpEnablePurgeHipsCache = 0x1"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_Kernel_SystemIoRequestWorkOnBehalfOf = 0x1"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_Kernel_ReduceOfficeInjectRuleFP = 0x1"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_Kernel_HardenUxProcesses = 0x0"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_Kernel_EnableFolderGuardOnPostCreate = 0x1"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_AdvertiseM365Feature = 0xF"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_Throttle_ScanThreads_Equally = 0x1"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpDisableResourceMonitoring = 0x0"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpCopyAcceleratorCancellableCopyState = 0x2"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\EnableBmProcessInfoMetastoreMaintenance_MpRamp = 0x1"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_EnableImpersonationOnNetworkResourceScan = 0x1"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\EnableCIWorkaroundOnCFAEnabled_MpRamp = 0x1"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\EnableAdsSymlinkMitigation_MpRamp = 0x1"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_AdvertiseLogonMinutesFeature = 0x7"
"2024-07-31T15:52:07.591-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\EcsConfigs\MpFC_RtpEnableDefenderConfigMonitoring = 0x1"
"2024-07-31T15:52:06.931-0500","WIN-11","Default\Signature Updates\EnableUpdateResiliency = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\Signature Updates\EnableUpdateResiliency = 0x0"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\31 = 0x965"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\_15 = 0x3"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\22 = 0x3E"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\54 = 0x1"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\_4 = 0x1"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\48 = 0x1"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\10 = 0x1"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\_9 = 0x1"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\_16 = 0x1"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\69 = 0x1"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\102 = 0x1"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\_13 = 0x1"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\50 = 0x0"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\32 = 0x4268"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\21 = 0x1"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\_7 = 0x1"
"2024-07-31T15:52:06.921-0500","WIN-11","","HKLM\SOFTWARE\Microsoft\Windows Defender\Features\Controls\89 = 0x1"
"2024-07-31T15:52:06.917-0500","WIN-11","Default\CoreService\MemorySensor\LowThresholds = 2|","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\MemorySensor\LowThresholds = 20|600|128"
"2024-07-31T15:52:06.917-0500","WIN-11","Default\CoreService\MemorySensor\MonitoredTargets = msmpeng|","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\MemorySensor\MonitoredTargets = mpdefendercoreservice|msmpeng|nissrv"
"2024-07-31T15:52:06.917-0500","WIN-11","Default\CoreService\MemorySensor\HighThresholds = 1024|","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\MemorySensor\HighThresholds = 30|1024|500"
"2024-07-31T15:52:06.917-0500","WIN-11","Default\CoreService\DiskSensor\LowThresholds = ","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\DiskSensor\LowThresholds = "
"2024-07-31T15:52:06.917-0500","WIN-11","Default\CoreService\DiskSensor\MonitoredTargets = ","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\DiskSensor\MonitoredTargets = "
"2024-07-31T15:52:06.917-0500","WIN-11","Default\CoreService\DiskSensor\HighThresholds = ","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\DiskSensor\HighThresholds = "
"2024-07-31T15:52:06.916-0500","WIN-11","Default\CoreService\CrashSensor\MonitoredTargets = msmpeng|","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\CrashSensor\MonitoredTargets = mpdefendercoreservice|msmpeng|nissrv"
"2024-07-31T15:52:06.916-0500","WIN-11","Default\CoreService\CpuSensor\LowThresholds = 5|","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\CpuSensor\LowThresholds = 10|10|10"
"2024-07-31T15:52:06.916-0500","WIN-11","Default\CoreService\CpuSensor\MonitoredTargets = msmpeng|","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\CpuSensor\MonitoredTargets = mpdefendercoreservice|msmpeng|nissrv"
"2024-07-31T15:52:06.916-0500","WIN-11","Default\CoreService\CpuSensor\HighThresholds = 95|","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\CpuSensor\HighThresholds = 45|90|90"
"2024-07-31T15:52:06.915-0500","WIN-11","Default\CoreService\MdAlertMinInterval = 0x3C","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\MdAlertMinInterval = 0x3C"
"2024-07-31T15:52:06.915-0500","WIN-11","Default\CoreService\WdTimerMonitorInterval = 0x1388","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdTimerMonitorInterval = 0x493E0"
"2024-07-31T15:52:06.915-0500","WIN-11","Default\CoreService\MdTrustedSubjectOrgs = ","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\MdTrustedSubjectOrgs = Microsoft Corporation|DigiCert Inc"
"2024-07-31T15:52:06.915-0500","WIN-11","Default\CoreService\WdConfigHash = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdConfigHash = 0xA01F03DA"
"2024-07-31T15:52:06.915-0500","WIN-11","Default\CoreService\MdEnableDailySensorChecks = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\MdEnableDailySensorChecks = 0x0"
"2024-07-31T15:52:06.915-0500","WIN-11","Default\CoreService\MdAlertMonitorWindow = 0x19","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\MdAlertMonitorWindow = 0x19"
"2024-07-31T15:52:06.915-0500","WIN-11","Default\CoreService\MdTrustedRootCertThumbPrints = ","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\MdTrustedRootCertThumbPrints = CB3CCBB76031E5E0138F8DD39A23F9DE47FFC35E43C1144CEA27D46A5AB1CB5F|4348A0E9444C78CB265E058D5E8944B4D84F9662BD26DB257F8934A443C70161|31AD6648F8104138C738F39EA4320133393E3A18CC02296EF97C2AC9EF6731D0"
"2024-07-31T15:52:06.915-0500","WIN-11","Default\CoreService\MdDisableResController = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\MdDisableResController = 0x0"
"2024-07-31T15:52:06.915-0500","WIN-11","Default\CoreService\WdTimerInitalDelay = 0x1388","HKLM\SOFTWARE\Microsoft\Windows Defender\CoreService\WdTimerInitalDelay = 0x493E2"
"2024-07-31T15:52:06.911-0500","WIN-11","Default\ProductAppDataPath = C:\ProgramData\Microsoft\Windows Defender","HKLM\SOFTWARE\Microsoft\Windows Defender\ProductAppDataPath = C:\ProgramData\Microsoft\Windows Defender"
"2024-07-31T15:52:06.911-0500","WIN-11","Default\UUPFlags = 0x0","HKLM\SOFTWARE\Microsoft\Windows Defender\UUPFlags = 0x0"
"2024-07-31T15:51:59.782-0500","WIN-11","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = InitPluginModules","HKLM\SOFTWARE\Microsoft\Windows Defender\Diagnostics\InitializingComponentProgress = LoadingEngine"
